datetime_last_load,machine_nr,machine_group_nr,machine_costcenter,machine_area,order_operation,article,article_description,tool_number,order_priority,order_planned_start,order_start,order_planned_stop,order_stop,target_qty,target_cycle_time_per_1000,target_partitioning,regrind_flag,actual_order_start,actual_machine_status,actual_cycle_time_per_1000,rest_duration,shift_start_date,shift_stop_date,actual_qty,actual_scrap_qty,shift_qty,shift_scrap,shift_production_time,shift_partitioning,stoer_text,remaining_runtime,parts_produced_last_updated,scrap_reason_codes,local_datetime_last_load,local_time_zone,target_cycle_time_per_1000_decimal,year,month,date
14-11-2025 20:06,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7732,4666,14-11-2025 21:00,14-11-2025 05:00,795152,3120,765424,3080,743514,8,Productie,129064,,,14-11-2025 21:06,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:08,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7827,4582,14-11-2025 21:00,14-11-2025 05:00,795240,3120,765512,3080,743604,8,Productie,126724,,,14-11-2025 21:08,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:10,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7724,4397,14-11-2025 21:00,14-11-2025 05:00,795432,3120,765704,3080,743784,8,Productie,121602,,,14-11-2025 21:10,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:12,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7708,4297,14-11-2025 21:00,14-11-2025 05:00,795536,3120,765808,3080,743883,8,Productie,118846,,,14-11-2025 21:12,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:14,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7747,4220,14-11-2025 21:00,14-11-2025 05:00,795616,3120,765888,3080,743964,8,Productie,116714,,,14-11-2025 21:14,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:16,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7762,4043,14-11-2025 21:00,14-11-2025 05:00,795800,3120,766072,3080,744144,8,Productie,111800,,,14-11-2025 21:16,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:18,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7759,3927,14-11-2025 21:00,14-11-2025 05:00,795920,3120,766192,3080,744260,8,Productie,108628,,,14-11-2025 21:18,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:20,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7772,3865,14-11-2025 21:00,14-11-2025 05:00,795984,3120,766256,3080,744324,8,Productie,106912,,,14-11-2025 21:20,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:22,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7734,3681,14-11-2025 21:00,14-11-2025 05:00,796176,3120,766448,3080,744504,8,Productie,101790,,,14-11-2025 21:22,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:24,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7761,3596,14-11-2025 21:00,14-11-2025 05:00,796264,3120,766536,3080,744594,8,Productie,99450,,,14-11-2025 21:24,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:26,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7745,3504,14-11-2025 21:00,14-11-2025 05:00,796360,3120,766632,3080,744684,8,Productie,96902,,,14-11-2025 21:26,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:28,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7753,3326,14-11-2025 21:00,14-11-2025 05:00,796544,3120,766816,3080,744864,8,Productie,92014,,,14-11-2025 21:28,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:30,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7740,3234,14-11-2025 21:00,14-11-2025 05:00,796640,3120,766912,3080,744954,8,Productie,89440,,,14-11-2025 21:30,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:32,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7728,3142,14-11-2025 21:00,14-11-2025 05:00,796736,3120,767008,3080,745044,8,Productie,86892,,,14-11-2025 21:32,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:34,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7737,2965,14-11-2025 21:00,14-11-2025 05:00,796920,3120,767192,3080,745224,8,Productie,82004,,,14-11-2025 21:34,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:36,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7726,2872,14-11-2025 21:00,14-11-2025 05:00,797016,3120,767288,3080,745314,8,Productie,79430,,,14-11-2025 21:36,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:38,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7744,2787,14-11-2025 21:00,14-11-2025 05:00,797104,3120,767376,3080,745404,8,Productie,77090,,,14-11-2025 21:38,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:40,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7750,2610,14-11-2025 21:00,14-11-2025 05:00,797288,3120,767560,3080,745584,8,Productie,72202,,,14-11-2025 21:40,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:42,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7741,2518,14-11-2025 21:00,14-11-2025 05:00,797384,3120,767656,3080,745674,8,Productie,69654,,,14-11-2025 21:42,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:44,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7732,2426,14-11-2025 21:00,14-11-2025 05:00,797480,3120,767752,3080,745764,8,Productie,67080,,,14-11-2025 21:44,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:46,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7738,2248,14-11-2025 21:00,14-11-2025 05:00,797664,3120,767936,3080,745944,8,Productie,62192,,,14-11-2025 21:46,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:48,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7728,2125,14-11-2025 21:00,14-11-2025 05:00,797792,3120,768064,3080,746064,8,Productie,58786,,,14-11-2025 21:48,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:50,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7741,2064,14-11-2025 21:00,14-11-2025 05:00,797856,3120,768128,3080,746131,8,Productie,57070,,,14-11-2025 21:50,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:52,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7729,1887,14-11-2025 21:00,14-11-2025 05:00,798040,3120,768312,3080,746304,8,Productie,52182,,,14-11-2025 21:52,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:54,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7741,1802,14-11-2025 21:00,14-11-2025 05:00,798128,3120,768400,3080,746394,8,Productie,49842,,,14-11-2025 21:54,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:56,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7734,1709,14-11-2025 21:00,14-11-2025 05:00,798224,3120,768496,3080,746484,8,Productie,47268,,,14-11-2025 21:56,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 20:58,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7739,1532,14-11-2025 21:00,14-11-2025 05:00,798408,3120,768680,3080,746664,8,Productie,42380,,,14-11-2025 21:58,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:00,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7733,1440,14-11-2025 21:00,14-11-2025 05:00,798504,3120,768776,3080,746754,8,Productie,39832,,,14-11-2025 22:00,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:02,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7743,1355,14-11-2025 21:00,14-11-2025 05:00,798592,3120,768864,3080,746844,8,Productie,37492,,,14-11-2025 22:02,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:04,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7731,1170,14-11-2025 21:00,14-11-2025 05:00,798784,3120,769056,3080,747024,8,Productie,32370,,,14-11-2025 22:04,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:06,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7741,1086,14-11-2025 21:00,14-11-2025 05:00,798872,3120,769144,3080,747114,8,Productie,30030,,,14-11-2025 22:06,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:08,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7736,993,14-11-2025 21:00,14-11-2025 05:00,798968,3120,769240,3080,747204,8,Productie,27482,,,14-11-2025 22:08,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:10,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7739,816,14-11-2025 21:00,14-11-2025 05:00,799152,3120,769424,3080,747384,8,Productie,22568,,,14-11-2025 22:10,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:12,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7734,724,14-11-2025 21:00,14-11-2025 05:00,799248,3120,769520,3080,747474,8,Productie,20020,,,14-11-2025 22:12,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:14,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7733,578,14-11-2025 21:00,14-11-2025 05:00,799400,3120,769672,3080,747620,8,Productie,15964,,,14-11-2025 22:14,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:16,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7733,454,14-11-2025 21:00,14-11-2025 05:00,799528,3120,769800,3080,747744,8,Productie,12558,,,14-11-2025 22:16,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:18,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7733,331,14-11-2025 21:00,14-11-2025 05:00,799656,3120,769928,3080,747868,8,Productie,9152,,,14-11-2025 22:18,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:20,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7736,277,14-11-2025 21:00,14-11-2025 05:00,799712,3120,769984,3080,747924,8,Productie,7670,,,14-11-2025 22:20,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:22,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7728,92,14-11-2025 21:00,14-11-2025 05:00,799904,3120,770176,3080,748104,8,Productie,2548,,,14-11-2025 22:22,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:24,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7729,-23,14-11-2025 21:00,14-11-2025 05:00,800024,3120,770296,3080,748221,8,Productie,-650,,,14-11-2025 22:24,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:26,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7734,-85,14-11-2025 21:00,14-11-2025 05:00,800088,3120,770360,3080,748286,8,Productie,-2340,,,14-11-2025 22:26,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:28,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7737,-262,14-11-2025 21:00,14-11-2025 05:00,800272,3120,770544,3080,748466,8,Productie,-7254,,,14-11-2025 22:28,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:30,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,200,7733,-354,14-11-2025 21:00,14-11-2025 05:00,800368,3120,770640,3080,748556,8,Productie,-9802,,,14-11-2025 22:30,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:32,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:32,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:34,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:34,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:36,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:36,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:38,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:38,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:40,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:40,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:42,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:42,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:44,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:44,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:46,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:46,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:48,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:48,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:50,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:50,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:52,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:52,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:54,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:54,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:56,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:56,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 21:58,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 22:58,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 22:00,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 23:00,Europe/Brussels,7700,2025,11,14-11-2025
14-11-2025 22:02,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,1418776-1,"COVER,MQS,5 POS.",M1963639,,10-11-2025 01:47,10-11-2025 01:47,18-11-2025 23:59,18-11-2025 23:59,800000,7700,8,1,14-11-2025 21:00,399,7773,-377,14-11-2025 21:00,14-11-2025 05:00,800392,3120,770664,3080,748607,8,Geen opdracht,-10426,,,14-11-2025 23:02,Europe/Brussels,7700,2025,11,14-11-2025
16-11-2025 00:00,M-221,M-221,VS3U,OOST_MOLDING,2.00233E+15,2362198-1,"24POS,MCON 0.5,REC INNER HSG",M1953712,,16-11-2025 03:09,16-11-2025 03:09,26-11-2025 23:59,26-11-2025 23:59,250000,13000,4,1,15-11-2025 17:00,200,13496,762268,16-11-2025 17:00,16-11-2025 05:00,15456,516,15456,516,52141,4,Productie,794035,,,16-11-2025 01:00,Europe/Brussels,13000,2025,11,16-11-2025
